POSTE;DATE;RR;DRR;TN;TX;TM;FFM;DXY;UM
13054001;20130522;0,0;0;11,5;20,5;16,3;11,0;320;58
13054001;20130523;0,0;0;10,8;21,1;15,5;11,5;330;50
13054001;20130524;0,0;0;9,4;16,2;12,6;9,1;290;50
13054001;20130525;0,8;48;10,4;16,2;12,8;8,8;300;58
13054001;20130526;0,0;0;9,8;19,1;14,7;9,5;300;49
13054001;20130527;0,4;42;7,9;19,9;14,4;3,3;180;65
13054001;20130528;4,4;413;11,4;17,0;13,3;4,9;270;84
13054001;20130529;2,7;24;8,5;17,5;13,1;5,8;250;70
13054001;20130530;0,0;0;9,2;20,2;14,6;7,7;310;62
13054001;20130531;0,0;0;11,9;20,5;16,2;12,5;320;61
13054001;20130601;0,0;0;15,3;22,0;18,8;12,8;320;56
13054001;20130602;0,0;0;15,8;22,7;18,9;8,4;320;57
13054001;20130603;0,0;0;14,2;24,3;18,9;3,4;310;55
13054001;20130604;0,0;0;10,6;22,3;17,0;3,3;240;64
13054001;20130605;0,0;0;10,8;23,6;17,8;2,9;180;63
13054001;20130606;0,0;0;12,1;23,7;18,8;2,6;190;60
13054001;20130607;0,0;0;12,3;26,1;19,6;2,6;190;57
13054001;20130608;0,6;217;15,0;21,3;18,2;3,5;140;66
13054001;20130609;9,5;219;14,2;22,6;18,3;4,6;170;72
13054001;20130610;0,0;0;14,8;25,8;20,3;5,2;290;64
13054001;20130611;0,0;0;16,2;27,4;21,9;7,6;300;58
13054001;20130612;0,0;0;19,2;30,2;23,5;4,5;330;54
13054001;20130613;0,0;0;16,0;28,6;22,4;3,1;150;67
13054001;20130614;0,0;0;18,4;28,5;22,1;3,2;240;62
13054001;20130615;0,0;0;16,2;28,3;22,2;2,7;190;68
13054001;20130616;0,0;0;17,5;29,0;23,8;2,9;190;57
13054001;20130617;0,0;0;18,6;35,0;28,0;5,0;140;43
13054001;20130618;0,0;0;23,3;34,3;29,1;4,9;150;39
13054001;20130619;0,6;52;21,8;27,3;23,6;5,5;130;65
13054001;20130620;0,0;0;18,0;24,7;20,8;3,4;250;72
13054001;20130621;0,0;0;14,4;26,2;21,2;4,2;240;63
13054001;20130622;0,0;0;17,5;28,2;22,6;5,9;230;57
13054001;20130623;0,0;0;17,9;27,7;22,6;9,9;290;47
13054001;20130624;0,0;0;16,0;23,1;19,5;13,7;310;45
13054001;20130625;0,0;0;15,4;25,2;20,2;11,5;310;44
13054001;20130626;0,0;0;14,7;27,1;21,0;5,5;320;45
13054001;20130627;0,0;0;14,2;25,5;20,7;7,0;320;44
13054001;20130628;0,0;0;15,7;25,7;20,5;9,4;330;46
13054001;20130629;0,0;0;15,7;28,5;22,2;8,1;320;54
13054001;20130630;0,0;0;17,9;28,7;22,5;4,0;320;50
13054001;20130701;0,0;0;14,8;26,0;20,4;3,5;180;67
13054001;20130702;0,0;80;15,2;26,8;20,6;2,7;180;69
13054001;20130703;1,2;161;17,3;26,5;21,2;3,2;300;72
13054001;20130704;0,0;0;19,9;30,6;24,9;5,7;320;50
13054001;20130705;0,0;0;17,2;33,2;25,8;4,0;240;52
13054001;20130706;0,0;0;17,5;32,2;24,8;3,0;250;59
13054001;20130707;0,0;0;17,9;31,6;26,1;2,9;180;52
13054001;20130708;0,0;19;20,4;32,5;26,4;3,3;190;51
13054001;20130709;0,0;0;21,0;32,1;26,3;3,2;180;55
13054001;20130710;0,6;57;20,0;31,5;25,1;3,4;20;58
13054001;20130711;0,0;0;18,4;30,5;24,6;2,9;240;60
13054001;20130712;0,0;0;20,9;29,8;25,3;3,1;190;69
13054001;20130713;0,0;0;20,4;32,4;25,4;2,7;180;71
13054001;20130714;0,0;0;20,1;31,5;25,3;2,9;170;65
13054001;20130715;0,0;0;21,4;33,4;27,1;4,4;230;55
13054001;20130716;0,0;0;19,7;32,0;26,2;2,8;180;66
13054001;20130717;0,0;23;20,7;31,0;25,9;3,7;10;62
13054001;20130718;6,5;39;19,5;31,9;24,0;3,1;10;67
13054001;20130719;0,0;0;19,3;30,2;24,9;2,9;190;67
13054001;20130720;0,0;0;19,4;31,7;25,9;3,1;250;59
13054001;20130721;0,0;0;20,4;33,8;27,2;2,9;250;56
13054001;20130722;0,0;0;21,4;35,1;28,1;3,2;240;49
13054001;20130723;0,0;0;20,8;33,5;27,4;2,8;200;52
13054001;20130724;0,0;0;21,6;33,8;27,3;3,1;240;63
13054001;20130725;0,0;0;20,9;31,7;26,9;3,1;180;69
13054001;20130726;0,0;0;22,1;34,0;28,1;3,9;180;48
13054001;20130727;0,0;0;22,4;36,3;30,5;5,5;150;32
13054001;20130728;37,9;201;27,0;32,8;28,9;7,3;150;59
13054001;20130729;0,0;0;19,1;29,1;24,7;7,0;280;64
13054001;20130730;0,0;0;21,0;30,7;26,0;8,3;320;49
13054001;20130731;0,0;0;17,8;33,4;26,0;2,8;340;46
13054001;20130801;0,0;0;19,0;33,5;26,7;3,5;180;47
13054001;20130802;0,0;0;19,0;33,2;26,6;3,1;170;53
13054001;20130803;0,4;15;20,7;33,9;26,5;2,3;120;64
13054001;20130804;0,0;0;21,4;32,1;26,3;2,4;180;73
13054001;20130805;0,0;0;21,4;32,2;26,7;3,1;200;64
13054001;20130806;0,0;0;20,6;33,4;27,2;3,8;170;51
13054001;20130807;5,3;302;21,6;30,7;25,5;4,4;290;64
13054001;20130808;0,0;0;19,3;28,8;23,3;5,2;290;69
13054001;20130809;0,0;0;19,9;29,1;24,5;10,0;320;51
13054001;20130810;0,0;0;21,2;30,3;25,5;9,0;320;49
13054001;20130811;0,0;0;20,1;31,9;26,0;4,9;320;45
13054001;20130812;0,0;0;16,7;32,2;24,6;2,6;190;54
13054001;20130813;0,0;0;18,4;30,6;25,3;5,3;320;56
13054001;20130814;0,0;0;19,8;28,7;23,7;8,2;330;44
13054001;20130815;0,0;0;17,2;30,4;23,7;2,8;240;59
13054001;20130816;0,0;0;19,1;31,5;25,0;2,5;200;57
13054001;20130817;0,0;0;17,9;30,7;25,0;2,7;240;62
13054001;20130818;0,0;0;20,0;31,7;25,5;2,8;250;60
13054001;20130819;0,0;0;19,5;31,0;25,4;5,2;320;60
13054001;20130820;0,0;0;20,3;31,0;24,7;4,8;320;45
13054001;20130821;0,0;0;17,0;31,0;23,8;2,7;240;51
13054001;20130822;0,0;0;16,2;31,1;23,8;2,5;250;50
13054001;20130823;0,0;0;16,0;30,4;23,9;2,5;250;59
13054001;20130824;0,0;0;20,0;29,4;24,5;4,8;290;67
13054001;20130825;0,0;0;19,3;27,2;22,4;8,8;290;47
13054001;20130826;0,0;0;17,1;27,9;21,8;5,6;240;53
13054001;20130827;0,0;0;14,4;27,9;22,1;5,6;330;53
13054001;20130828;0,0;0;18,0;27,6;22,1;6,3;310;57
13054001;20130829;0,0;0;15,3;29,0;21,8;2,5;240;61
13054001;20130830;0,0;0;16,4;30,4;23,7;2,8;240;57
13054001;20130831;0,0;0;16,8;30,6;23,6;2,5;330;47
13054001;20130901;0,0;0;15,9;30,6;23,5;4,6;310;50
13054001;20130902;0,0;0;18,0;30,2;23,4;3,6;260;51
13054001;20130903;0,0;0;17,1;30,6;23,4;2,4;200;59
13054001;20130904;0,0;0;17,7;30,3;23,3;2,2;200;56
13054001;20130905;0,0;0;16,2;31,7;23,9;2,4;180;56
13054001;20130906;0,0;0;18,1;29,5;24,1;2,5;190;66
13054001;20130907;12,6;136;20,5;28,1;24,0;4,0;140;73
13054001;20130908;0,0;0;20,3;26,6;22,8;3,7;330;73
13054001;20130909;0,0;0;16,9;26,1;21,0;7,1;300;53
13054001;20130910;0,0;0;16,3;26,5;21,4;5,6;240;57
13054001;20130911;0,0;0;16,1;23,2;18,9;11,0;310;49
13054001;20130912;0,0;0;15,1;23,6;19,1;10,3;310;51
13054001;20130913;0,0;0;15,4;25,7;20,3;6,6;310;49
13054001;20130914;11,8;194;12,1;26,5;19,9;2,6;340;59
13054001;20130915;0,0;46;16,8;22,9;19,2;6,7;300;69
13054001;20130916;0,0;0;15,0;22,9;18,9;6,8;280;60
13054001;20130917;0,0;0;14,8;21,7;17,7;8,4;320;50
13054001;20130918;0,0;0;12,9;26,4;20,1;6,4;280;64
13054001;20130919;0,0;0;17,8;23,2;19,8;10,2;320;52
13054001;20130920;0,0;0;13,2;26,8;19,9;3,7;330;54
13054001;20130921;0,0;0;12,4;27,0;19,5;2,3;310;64
13054001;20130922;0,0;0;12,4;26,3;19,1;2,2;200;68
13054001;20130923;0,0;0;13,4;26,7;19,1;2,2;200;65
13054001;20130924;0,0;0;12,1;25,5;18,7;2,0;250;69
13054001;20130925;0,0;0;15,4;25,3;21,0;2,0;190;80
13054001;20130926;0,2;0;17,5;25,5;21,6;1,8;240;80
13054001;20130927;0,0;0;17,2;26,8;21,5;2,3;190;79
13054001;20130928;0,0;0;16,4;27,4;22,2;5,2;130;65
13054001;20130929;23,2;117;16,5;24,4;20,7;4,1;330;77
13054001;20130930;0,0;0;14,9;25,7;19,3;3,0;240;80
13054001;20131001;0,0;0;15,7;26,3;20,5;2,2;270;72
13054001;20131002;0,0;0;15,8;26,2;21,1;3,0;150;69
13054001;20131003;0,0;0;17,9;26,9;22,3;4,9;80;54
13054001;20131004;37,2;284;19,7;25,1;21,3;5,2;280;64
13054001;20131005;0,0;0;16,8;25,1;20,1;4,5;300;73
13054001;20131006;0,0;0;15,6;23,6;18,8;4,2;320;68
13054001;20131007;0,2;0;13,1;23,5;18,0;2,6;310;73
13054001;20131008;0,0;0;13,0;23,3;17,7;2,1;300;73
13054001;20131009;0,0;0;11,5;23,2;17,0;3,9;320;71
13054001;20131010;0,0;0;13,2;21,5;15,2;8,3;320;60
13054001;20131011;0,0;0;9,0;16,9;13,1;5,8;310;55
13054001;20131012;0,0;0;4,9;17,3;12,9;2,8;180;62
13054001;20131013;0,0;0;12,2;22,0;17,2;2,5;190;72
13054001;20131014;2,4;212;15,3;20,8;16,7;1,9;90;82
13054001;20131015;6,3;243;14,2;18,2;16,2;1,6;70;86
13054001;20131016;0,0;0;13,3;24,0;18,9;5,0;310;73
13054001;20131017;0,2;0;16,2;23,0;17,9;5,9;320;68
13054001;20131018;0,0;0;9,9;22,1;17,2;1,8;110;77
13054001;20131019;0,0;4;18,0;24,3;20,1;3,8;140;71
13054001;20131020;0,0;0;17,8;24,9;20,9;5,4;120;71
13054001;20131021;0,0;0;18,3;24,7;21,0;4,6;140;73
13054001;20131022;1,8;253;18,1;26,5;23,1;8,6;120;67
13054001;20131023;0,2;26;20,1;24,2;21,3;4,6;90;82
13054001;20131024;0,2;0;14,0;24,9;19,0;2,7;150;81
13054001;20131025;0,0;0;16,7;25,6;20,9;4,5;120;72
13054001;20131026;0,0;0;18,1;26,3;21,3;3,3;150;70
13054001;20131027;0,2;0;18,2;25,5;21,2;3,2;130;80
13054001;20131028;0,0;0;15,9;24,7;20,1;4,4;140;81
13054001;20131029;0,0;0;16,2;18,6;17,0;5,4;310;65
13054001;20131030;6,2;298;12,6;19,1;15,3;6,0;330;57
13054001;20131031;4,4;168;11,5;18,0;13,3;2,1;360;84
13054001;20131101;0,0;0;9,7;20,7;15,3;1,8;90;82
13054001;20131102;0,0;0;15,2;22,2;17,9;2,6;110;78
13054001;20131103;0,0;33;13,0;20,3;15,8;4,3;290;67
13054001;20131104;11,1;417;10,0;15,8;12,9;2,6;280;82
13054001;20131105;0,0;54;10,8;15,3;12,9;5,7;320;70
13054001;20131106;0,0;0;11,6;22,9;16,7;5,6;320;74
13054001;20131107;0,0;0;12,2;22,6;16,4;2,8;270;75
13054001;20131108;0,0;0;12,2;21,4;17,1;3,4;280;79
13054001;20131109;0,0;1;12,4;17,3;14,8;6,8;300;60
13054001;20131110;3,2;36;10,1;17,2;13,1;9,9;330;66
13054001;20131111;0,0;0;7,8;13,2;9,9;11,4;330;57
13054001;20131112;0,0;0;5,8;16,0;9,6;4,4;340;62
13054001;20131113;0,0;0;3,3;16,4;9,8;3,5;350;66
13054001;20131114;0,0;0;6,1;13,8;10,2;7,3;310;63
13054001;20131115;0,2;69;6,9;10,9;7,8;5,9;290;74
13054001;20131116;0,8;44;4,0;14,7;8,9;1,6;360;80
13054001;20131117;6,2;223;8,0;18,7;13,6;3,1;80;70
13054001;20131118;15,5;601;12,9;16,8;15,0;8,1;60;71
13054001;20131119;0,4;248;8,5;13,3;11,0;7,4;310;74
13054001;20131120;8,3;410;5,2;8,7;6,4;9,9;290;66
13054001;20131121;3,2;108;3,8;11,3;7,3;5,9;240;71
13054001;20131122;0,0;0;3,6;8,4;5,3;7,3;310;70
13054001;20131123;0,0;0;3,5;9,7;6,4;7,5;330;70
13054001;20131124;0,0;0;1,2;11,8;6,7;3,4;330;74
13054001;20131125;0,0;22;3,6;10,4;7,1;7,8;330;59
13054001;20131126;0,2;55;3,8;7,8;5,6;5,6;350;52
13054001;20131127;2,0;176;2,0;6,3;3,1;3,0;350;72
13054001;20131128;0,0;0;-3,4;8,7;1,8;2,0;340;74
13054001;20131129;0,0;0;-3,1;9,1;3,1;3,2;300;71
13054001;20131130;1,0;167;3,6;9,9;6,9;7,1;290;71
13054001;20131201;0,0;0;-0,5;9,4;4,0;3,3;310;73
13054001;20131202;0,0;0;-1,4;10,2;5,7;2,4;340;67
13054001;20131203;0,0;0;0,1;12,1;4,4;1,3;120;78
13054001;20131204;0,0;0;-2,0;13,9;4,0;1,0;130;73
13054001;20131205;0,0;0;-1,6;11,3;5,3;3,9;320;71
13054001;20131206;0,0;0;6,3;12,4;9,1;13,6;320;56
13054001;20131207;0,0;0;-0,3;11,9;5,4;2,1;320;63
13054001;20131208;0,0;0;-0,8;13,4;4,9;1,2;130;76
13054001;20131209;0,0;0;1,0;13,3;5,7;0,7;130;83
13054001;20131210;0,0;0;0,3;10,5;5,1;0,6;130;86
13054001;20131211;0,0;0;2,2;13,8;8,4;0,9;120;80
13054001;20131212;0,0;100;7,9;14,2;11,0;1,2;250;76
13054001;20131213;0,0;0;8,2;14,4;9,2;0,9;130;76
13054001;20131214;0,0;0;1,9;13,5;6,5;3,4;320;76
13054001;20131215;0,0;0;1,3;12,7;6,4;1,1;130;79
13054001;20131216;0,0;0;1,2;14,2;6,7;0,8;130;84
13054001;20131217;0,2;25;2,0;15,5;8,5;2,6;150;78
13054001;20131218;0,0;78;7,8;15,0;12,3;3,6;140;78
13054001;20131219;36,7;1110;11,8;14,4;12,9;5,1;140;85
13054001;20131220;14,7;777;9,4;12,4;10,5;3,5;50;91
13054001;20131221;0,2;8;7,8;16,9;12,3;3,0;130;84
13054001;20131222;1,0;144;10,4;15,6;13,0;2,6;140;88
13054001;20131223;0,0;0;8,4;14,3;12,0;3,4;140;82
13054001;20131224;5,6;723;12,4;15,2;14,4;10,4;140;75
13054001;20131225;26,3;552;12,7;15,7;14,0;7,8;130;84
13054001;20131226;0,0;0;7,5;11,6;9,2;11,0;310;65
13054001;20131227;0,0;0;6,4;12,9;8,7;4,4;310;61
13054001;20131228;2,4;209;5,5;15,5;11,5;6,5;110;77
13054001;20131229;0,0;0;4,2;12,2;7,7;5,1;310;74
13054001;20131230;0,0;0;0,2;12,1;6,2;1,8;310;73
13054001;20131231;0,0;0;0,7;13,6;8,0;2,8;130;75
13054001;20140101;1,4;85;7,5;14,1;11,0;4,0;110;73
13054001;20140102;0,0;49;10,5;15,7;13,1;4,1;120;82
13054001;20140103;0,2;183;10,4;16,1;12,7;4,0;80;79
13054001;20140104;1,8;281;12,5;15,9;13,3;7,5;260;81
13054001;20140105;0,0;0;7,0;12,5;9,7;9,5;310;60
13054001;20140106;0,0;0;3,7;16,3;10,5;3,2;150;64
13054001;20140107;0,0;0;9,6;15,3;12,6;4,0;100;77
13054001;20140108;0,0;0;10,8;16,5;12,6;3,3;140;79
13054001;20140109;0,0;0;9,1;15,6;11,7;2,5;60;80
13054001;20140110;0,0;0;7,4;14,2;11,5;1,0;110;80
13054001;20140111;0,0;0;10,7;14,3;11,6;2,2;70;77
13054001;20140112;0,0;0;7,0;13,9;11,1;1,0;80;82
13054001;20140113;9,7;546;9,6;13,0;11,0;2,2;310;87
13054001;20140114;0,8;89;5,4;12,1;8,4;3,5;330;80
13054001;20140115;0,4;108;5,5;11,7;7,3;4,7;330;71
13054001;20140116;1,8;361;4,6;14,4;12,7;7,1;140;81
13054001;20140117;0,0;1;10,6;15,5;13,1;4,5;170;79
13054001;20140118;27,1;829;9,9;13,9;12,3;6,5;140;82
13054001;20140119;12,4;602;10,2;14,3;11,5;4,9;150;82
13054001;20140120;0,0;47;8,0;11,0;9,1;8,9;310;75
13054001;20140121;0,0;0;7,1;10,8;7,8;9,1;310;69
13054001;20140122;0,0;0;-0,8;10,9;5,1;1,5;130;78
13054001;20140123;0,0;0;4,5;13,1;8,1;5,2;300;71
13054001;20140124;0,0;0;6,1;10,5;7,3;7,4;320;65
13054001;20140125;0,0;0;-1,1;11,6;6,5;6,0;300;57
13054001;20140126;0,0;6;7,8;14,2;10,8;6,2;320;61
13054001;20140127;0,0;0;7,6;12,9;9,7;6,2;260;66
13054001;20140128;6,6;273;0,7;10,6;6,3;3,6;80;69
13054001;20140129;21,0;428;4,6;10,2;7,3;6,6;80;80
13054001;20140130;46,2;1211;5,4;7,7;6,5;5,4;60;86
13054001;20140131;1,6;220;4,5;7,8;5,8;2,9;300;86
13054001;20140201;13,7;396;3,4;12,2;8,0;3,6;320;81
13054001;20140202;0,0;0;6,1;9,4;7,4;8,3;320;70
13054001;20140203;1,2;102;1,1;12,7;7,9;4,0;110;75
13054001;20140204;8,1;208;5,7;12,0;9,1;3,3;140;78
13054001;20140205;21,5;558;6,8;13,0;8,9;5,7;130;86
13054001;20140206;0,2;29;1,2;14,9;8,9;4,4;110;75
13054001;20140207;1,8;223;9,8;14,1;11,3;5,0;130;82
13054001;20140208;1,4;412;3,5;14,6;10,3;5,6;310;79
13054001;20140209;16,9;450;5,9;12,5;9,8;5,1;140;66
13054001;20140210;7,1;277;9,6;13,0;10,3;7,3;80;79
13054001;20140211;0,0;0;6,5;12,9;8,9;6,1;290;65
13054001;20140212;0,0;0;5,3;13,9;9,2;5,1;310;68
13054001;20140213;0,4;81;3,7;17,3;10,2;3,8;270;72
13054001;20140214;0,0;0;6,5;16,2;11,7;4,2;110;68
13054001;20140215;0,0;0;13,3;18,2;15,3;5,9;100;71
13054001;20140216;3,0;62;9,6;14,1;10,6;2,7;280;82
13054001;20140217;0,0;0;3,6;13,9;9,2;1,8;270;71
13054001;20140218;2,6;279;4,7;16,8;10,5;1,6;280;74
13054001;20140219;0,0;0;9,0;15,0;11,6;6,6;320;65
13054001;20140220;0,0;81;9,8;16,4;12,0;5,3;320;64
13054001;20140221;2,6;58;9,9;13,6;10,7;4,5;270;78
13054001;20140222;0,0;0;5,4;14,4;9,3;5,6;310;66
13054001;20140223;0,0;0;2,1;16,5;9,1;2,5;140;69
13054001;20140224;0,0;0;7,1;16,4;11,5;5,1;150;62
13054001;20140225;2,8;162;7,6;14,4;11,3;5,3;120;75
13054001;20140226;7,0;351;7,2;10,7;8,5;4,9;270;82
13054001;20140227;0,2;81;4,6;12,1;8,0;3,3;250;75
13054001;20140228;5,1;138;3,6;12,5;8,1;5,0;280;79
13054001;20140301;0,0;0;4,4;12,3;8,5;8,8;320;61
13054001;20140302;6,3;65;6,3;13,6;9,3;5,6;330;60
13054001;20140303;8,5;150;5,8;12,9;9,2;7,4;270;70
13054001;20140304;0,0;0;5,2;12,5;9,0;12,1;320;59
13054001;20140305;0,0;0;1,4;15,4;9,3;4,0;330;62
13054001;20140306;0,0;10;1,8;17,3;9,5;2,7;330;63
13054001;20140307;0,0;0;3,3;19,0;10,6;1,9;270;61
13054001;20140308;0,0;0;2,7;19,6;10,7;1,9;160;66
13054001;20140309;0,0;0;4,4;18,1;11,1;1,9;290;65
13054001;20140310;0,0;0;3,8;17,5;10,3;2,0;150;63
13054001;20140311;0,0;0;4,9;16,9;10,8;1,7;250;68
13054001;20140312;0,0;0;5,4;18,8;11,2;1,9;60;62
13054001;20140313;0,0;0;3,4;19,0;10,6;2,0;190;58
13054001;20140314;0,0;0;4,4;19,5;11,9;2,1;180;61
13054001;20140315;0,0;0;4,6;20,4;13,1;7,8;320;60
13054001;20140316;0,0;0;10,9;21,7;15,2;5,3;330;56
13054001;20140317;0,0;0;6,4;20,2;13,7;2,4;180;74
13054001;20140318;0,0;0;10,3;17,0;13,2;2,3;250;83
13054001;20140319;0,0;0;10,6;19,6;14,0;4,1;330;65
13054001;20140320;0,0;0;7,1;18,7;13,1;2,4;200;81
13054001;20140321;0,0;35;12,1;16,8;13,7;2,9;180;77
13054001;20140322;6,6;565;11,2;14,4;12,6;5,3;270;86
13054001;20140323;0,5;28;7,5;14,9;9,7;9,5;280;63
13054001;20140324;0,0;0;5,5;13,8;9,5;7,5;320;54
13054001;20140325;0,2;157;7,5;14,5;10,1;4,8;260;63
13054001;20140326;0,0;0;7,3;15,7;10,7;2,8;80;67
13054001;20140327;0,0;0;6,5;16,6;10,5;3,3;240;60
13054001;20140328;0,2;0;4,4;16,5;10,9;3,0;180;68
13054001;20140329;0,0;0;6,9;21,4;16,0;5,4;100;44
13054001;20140330;0,0;0;13,2;20,7;15,0;4,1;120;59
13054001;20140331;0,0;0;6,8;18,0;12,8;2,3;190;71
13054001;20140401;0,0;0;8,9;17,8;13,9;4,0;170;75
13054001;20140402;0,0;0;11,1;20,9;16,4;5,7;120;57
13054001;20140403;0,0;99;16,1;20,3;17,8;7,5;80;45
13054001;20140404;0,0;44;13,9;20,6;16,8;5,5;320;59
13054001;20140405;0,0;0;13,9;20,9;16,9;6,9;310;59
13054001;20140406;0,0;0;8,7;23,4;16,4;2,0;240;60
13054001;20140407;0,0;0;10,0;22,6;16,1;2,9;180;67
13054001;20140408;0,8;203;11,3;20,4;15,6;4,3;320;72
13054001;20140409;0,0;0;11,5;21,4;15,6;4,6;310;51
13054001;20140410;0,0;0;7,1;20,9;14,0;2,5;190;70
13054001;20140411;0,2;0;8,4;20,2;14,2;2,6;180;75
13054001;20140412;0,0;0;9,0;20,0;14,6;2,3;240;76
13054001;20140413;0,0;0;10,5;24,0;17,7;5,0;310;57
13054001;20140414;0,2;0;9,2;24,0;17,6;5,3;330;53
13054001;20140415;0,0;0;12,5;21,8;16,2;7,0;340;43
13054001;20140416;0,0;0;6,0;19,8;13,1;3,6;190;50
13054001;20140417;0,0;0;5,4;18,7;13,4;3,0;240;66
13054001;20140418;0,0;0;9,5;21,5;15,8;5,4;320;57
13054001;20140419;0,0;5;10,1;17,8;13,4;9,1;320;46
13054001;20140420;1,6;441;7,7;14,8;12,6;2,0;30;77
13054001;20140421;0,0;60;11,5;18,7;14,4;2,2;360;79
13054001;20140422;2,0;467;11,3;18,3;14,8;2,1;20;81
13054001;20140423;0,0;0;11,0;21,9;16,2;2,6;230;78
13054001;20140424;0,2;0;9,6;24,9;17,3;2,3;240;66
13054001;20140425;3,6;141;13,9;20,0;16,1;4,9;280;74
13054001;20140426;0,8;130;11,7;21,7;16,2;4,2;300;65
13054001;20140427;0,0;0;10,6;21,0;15,3;10,4;290;57
13054001;20140428;0,0;23;10,4;20,6;15,2;8,6;300;56
13054001;20140429;0,0;0;12,3;22,4;17,3;8,2;290;57
13054001;20140430;0,0;0;13,7;21,4;17,0;8,5;320;54
13054001;20140501;0,0;0;12,5;23,1;17,7;7,6;270;54
13054001;20140502;0,0;0;13,0;18,8;16,1;10,9;320;57
13054001;20140503;0,0;0;14,5;20,0;16,0;10,4;320;56
13054001;20140504;0,0;0;10,2;21,3;15,4;4,4;340;54
13054001;20140505;0,0;0;8,4;23,4;16,3;3,1;200;56
13054001;20140506;0,2;15;8,9;21,9;16,9;3,0;170;53
13054001;20140507;0,0;0;14,4;22,9;18,5;3,0;230;64
13054001;20140508;0,0;0;14,1;25,1;18,7;3,5;240;58
13054001;20140509;0,0;0;11,7;27,3;20,0;4,1;240;63
13054001;20140510;0,0;0;16,5;25,6;19,8;4,0;240;60
13054001;20140511;0,0;0;14,1;22,6;18,6;6,0;290;56
13054001;20140512;0,0;0;13,4;22,1;17,5;7,0;290;47
13054001;20140513;0,0;0;12,9;20,6;16,2;11,2;330;46
13054001;20140514;0,0;0;11,9;20,9;16,4;13,9;330;47
13054001;20140515;0,0;0;12,5;21,9;16,9;9,6;330;45
13054001;20140516;0,0;0;11,4;22,3;16,5;5,5;310;45
13054001;20140517;0,0;0;8,2;22,9;16,5;3,4;180;62
13054001;20140518;4,0;216;10,8;22,0;17,6;3,6;180;58
13054001;20140519;1,4;335;15,1;20,2;16,9;5,1;80;73
13054001;20140520;0,0;97;13,7;25,5;20,5;5,9;120;59
13054001;20140521;0,0;0;18,3;29,9;23,6;9,7;100;45
13054001;20140522;0,4;328;18,6;24,5;20,2;6,4;120;70
13054001;20140523;0,4;35;14,7;23,2;18,0;5,3;290;64
13054001;20140524;0,0;0;9,4;24,1;17,1;4,1;240;56
13054001;20140525;0,0;0;12,6;21,5;17,5;2,7;160;58
13054001;20140526;0,0;116;13,3;22,4;17,2;4,9;280;64
13054001;20140527;0,0;0;13,2;23,2;17,8;7,7;280;52
13054001;20140528;0,0;0;12,1;23,5;17,6;4,5;240;60
13054001;20140529;0,0;0;12,2;25,8;20,1;5,7;290;49
13054001;20140530;0,0;0;15,8;27,4;20,6;5,7;40;52
13054001;20140531;0,0;14;13,9;25,6;19,2;3,6;250;63
13054001;20140601;0,0;0;12,7;25,2;18,9;2,7;190;65
13054001;20140602;0,0;0;11,5;26,1;20,6;4,4;320;49
13054001;20140603;0,0;0;14,8;27,8;21,7;3,5;240;48
13054001;20140604;0,2;11;17,1;25,1;20,7;4,1;330;57
13054001;20140605;0,0;0;14,1;25,5;20,1;2,7;190;52
13054001;20140606;0,0;0;15,4;28,7;22,6;3,8;170;54
13054001;20140607;0,0;0;15,8;30,2;23,5;3,3;180;47
13054001;20140608;0,0;0;16,1;34,0;25,2;3,4;190;39
13054001;20140609;0,0;0;17,1;33,0;25,6;2,5;200;41
13054001;20140610;0,0;0;18,1;33,8;26,0;3,0;60;47
13054001;20140611;0,0;0;19,1;33,8;26,4;2,4;250;49
13054001;20140612;0,0;0;19,0;34,6;27,1;2,9;100;55
13054001;20140613;0,0;0;19,8;34,9;28,2;4,4;290;52
13054001;20140614;29,8;172;24,1;32,5;27,5;8,7;320;41
13054001;20140615;1,8;367;16,6;25,0;20,1;3,3;70;70
13054001;20140616;0,0;0;16,6;27,5;21,4;3,1;170;64
13054001;20140617;0,6;76;17,2;27,2;21,1;3,3;90;60
13054001;20140618;0,2;88;16,6;25,1;19,5;3,1;290;65
13054001;20140619;0,0;0;14,4;27,2;21,5;3,8;240;63
13054001;20140620;0,0;0;15,8;32,0;24,5;5,3;240;53
13054001;20140621;0,0;0;15,4;29,6;23,3;3,5;170;58
13054001;20140622;0,0;0;17,1;29,2;24,0;3,5;180;49
13054001;20140623;0,0;0;18,0;30,7;24,1;3,1;180;60
13054001;20140624;6,1;246;19,9;29,6;24,5;3,5;180;68
13054001;20140625;0,4;72;17,9;25,6;21,6;3,8;280;73
13054001;20140626;0,0;0;17,0;31,1;25,0;4,4;290;45
13054001;20140627;0,0;0;19,8;29,6;24,2;3,8;240;52
13054001;20140628;0,2;40;19,2;28,3;24,3;7,0;120;56
13054001;20140629;0,0;8;19,9;27,5;22,8;8,7;280;55
13054001;20140630;0,0;0;17,1;27,5;22,4;8,7;310;45
13054001;20140701;0,0;37;16,2;28,3;22,8;4,3;180;57
13054001;20140702;0,0;0;19,9;29,0;23,6;3,0;190;58
13054001;20140703;0,0;0;17,3;29,8;25,6;4,1;90;53
13054001;20140704;2,0;27;22,7;29,4;25,5;7,2;150;57
13054001;20140705;0,0;0;17,6;29,3;23,5;3,2;240;69
